,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
6192,3477,Otto Ammermann,M,43.0,183.0,71.0,West Germany,FRG,1976 Summer,1976.0,Summer,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
7173,4007,Soslan Petrovich Andiyev,M,24.0,194.0,125.0,Soviet Union,URS,1976 Summer,1976.0,Summer,Montreal,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
11199,6123,Mykola Viktorovych Avilov,M,27.0,191.0,89.0,Soviet Union,URS,1976 Summer,1976.0,Summer,Montreal,Athletics,Athletics Men's Decathlon,Bronze
7522,4198,Nikolay Yefimovich Andrianov,M,23.0,166.0,60.0,Soviet Union,URS,1976 Summer,1976.0,Summer,Montreal,Gymnastics,Gymnastics Men's Parallel Bars,Silver
11161,6095,Tatyana Borisovna Averina-Barabash,F,25.0,165.0,61.0,Soviet Union,URS,1976 Winter,1976.0,Winter,Innsbruck,Speed Skating,"Speed Skating Women's 3,000 metres",Gold
8318,4587,Yelena Petrovna Antonova,F,23.0,180.0,78.0,Soviet Union,URS,1976 Summer,1976.0,Summer,Montreal,Rowing,Rowing Women's Single Sculls,Bronze
8705,4784,Masao Arai,M,27.0,164.0,64.0,Japan,JPN,1976 Summer,1976.0,Summer,Montreal,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Bronze
11160,6095,Tatyana Borisovna Averina-Barabash,F,25.0,165.0,61.0,Soviet Union,URS,1976 Winter,1976.0,Winter,Innsbruck,Speed Skating,"Speed Skating Women's 1,500 metres",Bronze
8745,4808,Yuko Arakida,F,22.0,173.0,67.0,Japan,JPN,1976 Summer,1976.0,Summer,Montreal,Volleyball,Volleyball Women's Volleyball,Gold
8982,4936,Angelo Arcidiacono,M,20.0,174.0,74.0,Italy,ITA,1976 Summer,1976.0,Summer,Montreal,Fencing,"Fencing Men's Sabre, Team",Silver
11786,6430,Shirley Frances Babashoff,F,19.0,178.0,67.0,United States,USA,1976 Summer,1976.0,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
11785,6430,Shirley Frances Babashoff,F,19.0,178.0,67.0,United States,USA,1976 Summer,1976.0,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
11784,6430,Shirley Frances Babashoff,F,19.0,178.0,67.0,United States,USA,1976 Summer,1976.0,Summer,Montreal,Swimming,Swimming Women's 800 metres Freestyle,Silver
11783,6430,Shirley Frances Babashoff,F,19.0,178.0,67.0,United States,USA,1976 Summer,1976.0,Summer,Montreal,Swimming,Swimming Women's 400 metres Freestyle,Silver
11782,6430,Shirley Frances Babashoff,F,19.0,178.0,67.0,United States,USA,1976 Summer,1976.0,Summer,Montreal,Swimming,Swimming Women's 200 metres Freestyle,Silver
11158,6095,Tatyana Borisovna Averina-Barabash,F,25.0,165.0,61.0,Soviet Union,URS,1976 Winter,1976.0,Winter,Innsbruck,Speed Skating,Speed Skating Women's 500 metres,Bronze
7518,4198,Nikolay Yefimovich Andrianov,M,23.0,166.0,60.0,Soviet Union,URS,1976 Summer,1976.0,Summer,Montreal,Gymnastics,Gymnastics Men's Individual All-Around,Gold
8966,4926,"Jeffrey Victor ""Jeff"" Archibald",M,24.0,177.0,68.0,New Zealand,NZL,1976 Summer,1976.0,Summer,Montreal,Hockey,Hockey Men's Hockey,Gold
6338,3552,Gail Amundrud (-Beattie),F,19.0,183.0,70.0,Canada,CAN,1976 Summer,1976.0,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
11775,6429,"Jack Babashoff, Jr.",M,21.0,191.0,84.0,United States,USA,1976 Summer,1976.0,Summer,Montreal,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
11774,6429,"Jack Babashoff, Jr.",M,21.0,191.0,84.0,United States,USA,1976 Summer,1976.0,Summer,Montreal,Swimming,Swimming Men's 100 metres Freestyle,Silver
10748,5882,"Susanne Jean ""Susie"" Atwood",F,19.0,170.0,66.0,United States,USA,1972 Summer,1972.0,Summer,Munich,Swimming,Swimming Women's 100 metres Backstroke,Bronze
10846,5928,"Victor Lee ""Vic"" Auer",M,35.0,175.0,73.0,United States,USA,1972 Summer,1972.0,Summer,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Silver
10749,5882,"Susanne Jean ""Susie"" Atwood",F,19.0,170.0,66.0,United States,USA,1972 Summer,1972.0,Summer,Munich,Swimming,Swimming Women's 200 metres Backstroke,Silver
10194,5575,Ruslan Nuraliyevich Ashuraliyev,M,22.0,174.0,74.0,Soviet Union,URS,1972 Summer,1972.0,Summer,Munich,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze
10841,5924,Gerhard Auer,M,29.0,189.0,95.0,West Germany,FRG,1972 Summer,1972.0,Summer,Munich,Rowing,Rowing Men's Coxed Fours,Gold
9126,5018,Alessandro Argenton,M,35.0,172.0,63.0,Italy,ITA,1972 Summer,1972.0,Summer,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Silver
8408,4626,Saeed Anwar,M,28.0,170.0,71.0,Pakistan,PAK,1972 Summer,1972.0,Summer,Munich,Hockey,Hockey Men's Hockey,Silver
8429,4644,Seiji Aochi,M,29.0,167.0,66.0,Japan,JPN,1972 Winter,1972.0,Winter,Sapporo,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Bronze
10103,5521,Mudassar Asghar Saeed,M,24.0,176.0,74.0,Pakistan,PAK,1972 Summer,1972.0,Summer,Munich,Hockey,Hockey Men's Hockey,Silver
8449,4651,Mayumi Aoki (-Nishiguti),F,19.0,164.0,63.0,Japan,JPN,1972 Summer,1972.0,Summer,Munich,Swimming,Swimming Women's 100 metres Butterfly,Gold
10054,5493,Peter Gregory Asch,M,23.0,188.0,82.0,United States,USA,1972 Summer,1972.0,Summer,Munich,Water Polo,Water Polo Men's Water Polo,Bronze
10035,5482,Charles Asati,M,26.0,178.0,68.0,Kenya,KEN,1972 Summer,1972.0,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
9961,5446,Yevhen Oleksandrovych Arzhanov,M,24.0,179.0,68.0,Soviet Union,URS,1972 Summer,1972.0,Summer,Munich,Athletics,Athletics Men's 800 metres,Silver
9932,5430,Skinnar Lars-Gran Arwidson,M,25.0,180.0,71.0,Sweden,SWE,1972 Winter,1972.0,Winter,Sapporo,Biathlon,Biathlon Men's 20 kilometres,Bronze
8573,4710,Stoyan Ivanov Apostolov,M,26.0,170.0,69.0,Bulgaria,BUL,1972 Summer,1972.0,Summer,Munich,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Silver
11198,6123,Mykola Viktorovych Avilov,M,24.0,191.0,89.0,Soviet Union,URS,1972 Summer,1972.0,Summer,Munich,Athletics,Athletics Men's Decathlon,Gold
9747,5342,Abas Arslanagi,M,27.0,189.0,97.0,Yugoslavia,YUG,1972 Summer,1972.0,Summer,Munich,Handball,Handball Men's Handball,Gold
10877,5937,Inger Reidun Aufles (Dving-),F,30.0,165.0,54.0,Norway,NOR,1972 Winter,1972.0,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Bronze
10750,5882,"Susanne Jean ""Susie"" Atwood",F,19.0,170.0,66.0,United States,USA,1972 Summer,1972.0,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
2507,1412,Riaz Ahmed,M,30.0,150.0,70.0,Pakistan,PAK,1972 Summer,1972.0,Summer,Munich,Hockey,Hockey Men's Hockey,Silver
7512,4198,Nikolay Yefimovich Andrianov,M,19.0,166.0,60.0,Soviet Union,URS,1972 Summer,1972.0,Summer,Munich,Gymnastics,Gymnastics Men's Floor Exercise,Gold
12543,6827,Angelika Bahmann,F,20.0,165.0,69.0,East Germany,GDR,1972 Summer,1972.0,Summer,Munich,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Gold
2363,1322,Kevin Joseph Ahearn,M,23.0,175.0,73.0,United States,USA,1972 Winter,1972.0,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
6879,3864,"Thomas James ""Tom"" Anderson",M,33.0,183.0,89.0,Australia,AUS,1972 Summer,1972.0,Summer,Munich,Sailing,Sailing Mixed Three Person Keelboat,Gold
6830,3831,John Edward Anderson,M,33.0,183.0,89.0,Australia,AUS,1972 Summer,1972.0,Summer,Munich,Sailing,Sailing Mixed Two Person Keelboat,Gold
4965,2832,"William Charles ""Bill"" Allen",M,24.0,188.0,95.0,United States,USA,1972 Summer,1972.0,Summer,Munich,Sailing,Sailing Mixed Three Person Keelboat,Gold
12280,6671,"Josef ""Pepi"" Bader",M,30.0,188.0,90.0,West Germany-1,FRG,1972 Winter,1972.0,Winter,Sapporo,Bobsleigh,Bobsleigh Men's Two,Silver
11726,6398,"Christina Wilhelmina ""Stien"" Baas-Kaiser",F,33.0,174.0,69.0,Netherlands,NED,1972 Winter,1972.0,Winter,Sapporo,Speed Skating,"Speed Skating Women's 1,500 metres",Silver
11727,6398,"Christina Wilhelmina ""Stien"" Baas-Kaiser",F,33.0,174.0,69.0,Netherlands,NED,1972 Winter,1972.0,Winter,Sapporo,Speed Skating,"Speed Skating Women's 3,000 metres",Gold
6542,3662,Zygmunt Jzef Anczok,M,26.0,178.0,77.0,Poland,POL,1972 Summer,1972.0,Summer,Munich,Football,Football Men's Football,Gold
2880,1601,Vehbi Akda,M,23.0,168.0,62.0,Turkey,TUR,1972 Summer,1972.0,Summer,Munich,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver
6351,3557,Steinar Amundsen,M,27.0,195.0,88.0,Norway,NOR,1972 Summer,1972.0,Summer,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
11776,6430,Shirley Frances Babashoff,F,15.0,178.0,67.0,United States,USA,1972 Summer,1972.0,Summer,Munich,Swimming,Swimming Women's 100 metres Freestyle,Silver
11777,6430,Shirley Frances Babashoff,F,15.0,178.0,67.0,United States,USA,1972 Summer,1972.0,Summer,Munich,Swimming,Swimming Women's 200 metres Freestyle,Silver
11779,6430,Shirley Frances Babashoff,F,15.0,178.0,67.0,United States,USA,1972 Summer,1972.0,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
11780,6430,Shirley Frances Babashoff,F,15.0,178.0,67.0,United States,USA,1972 Summer,1972.0,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
3005,1673,John Akii-Bua,M,22.0,188.0,77.0,Uganda,UGA,1972 Summer,1972.0,Summer,Munich,Athletics,Athletics Men's 400 metres Hurdles,Gold
3011,1676,Anatoly Ivanovich Akimov,M,24.0,181.0,84.0,Soviet Union,URS,1972 Summer,1972.0,Summer,Munich,Water Polo,Water Polo Men's Water Polo,Gold
3859,2225,Arsen Shakhlamazovich Alakhverdiyev,M,23.0,154.0,52.0,Soviet Union,URS,1972 Summer,1972.0,Summer,Munich,Wrestling,"Wrestling Men's Flyweight, Freestyle",Silver
6043,3398,Rolf-Dieter Amend,M,23.0,173.0,74.0,East Germany-1,GDR,1972 Summer,1972.0,Summer,Munich,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Gold
5882,3317,Prince Amartey,M,28.0,177.0,75.0,Ghana,GHA,1972 Summer,1972.0,Summer,Munich,Boxing,Boxing Men's Middleweight,Bronze
4404,2511,Vasily Ivanovich Alekseyev,M,30.0,185.0,160.0,Soviet Union,URS,1972 Summer,1972.0,Summer,Munich,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
5608,3171,Jos Miguel lvarez Pozo,M,22.0,198.0,97.0,Cuba,CUB,1972 Summer,1972.0,Summer,Munich,Basketball,Basketball Men's Basketball,Bronze
4573,2599,Ion Alexe,M,26.0,189.0,81.0,Romania,ROU,1972 Summer,1972.0,Summer,Munich,Boxing,Boxing Men's Heavyweight,Silver
12114,6591,Robin James Backhaus,M,17.0,183.0,77.0,United States,USA,1972 Summer,1972.0,Summer,Munich,Swimming,Swimming Men's 200 metres Butterfly,Bronze
4765,2722,Rahim Aliabadi,M,29.0,158.0,48.0,Iran,IRI,1972 Summer,1972.0,Summer,Munich,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Silver
7511,4198,Nikolay Yefimovich Andrianov,M,19.0,166.0,60.0,Soviet Union,URS,1972 Summer,1972.0,Summer,Munich,Gymnastics,Gymnastics Men's Team All-Around,Silver
12031,6550,"Alfred ""Fredy"" Bachmann",M,27.0,180.0,70.0,Switzerland,SUI,1972 Summer,1972.0,Summer,Munich,Rowing,Rowing Men's Coxless Pairs,Silver
7716,4297,Angel Angelov,M,24.0,170.0,63.0,Bulgaria,BUL,1972 Summer,1972.0,Summer,Munich,Boxing,Boxing Men's Light-Welterweight,Silver
550,316,Zagalav Abdulbekovich Abdulbekov,M,26.0,160.0,62.0,Soviet Union,URS,1972 Summer,1972.0,Summer,Munich,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
7537,4201,Arkadi Andriasyan,M,25.0,174.0,70.0,Soviet Union,URS,1972 Summer,1972.0,Summer,Munich,Football,Football Men's Football,Bronze
7733,4304,Stefan Georgiev Angelov,M,25.0,152.0,48.0,Bulgaria,BUL,1972 Summer,1972.0,Summer,Munich,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Bronze
803,460,Viktor Andreyevich Aboimov,M,22.0,190.0,78.0,Soviet Union,URS,1972 Summer,1972.0,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
677,394,Irene Abel,F,19.0,160.0,48.0,East Germany,GDR,1972 Summer,1972.0,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,Silver
804,460,Viktor Andreyevich Aboimov,M,22.0,190.0,78.0,Soviet Union,URS,1972 Summer,1972.0,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
7513,4198,Nikolay Yefimovich Andrianov,M,19.0,166.0,60.0,Soviet Union,URS,1972 Summer,1972.0,Summer,Munich,Gymnastics,Gymnastics Men's Horse Vault,Bronze
2715,1512,Robin Allingham Aisher,M,34.0,185.0,85.0,Great Britain,GBR,1968 Summer,1968.0,Summer,Mexico City,Sailing,Sailing Mixed 5.5 metres,Bronze
12006,6543,Reinhold Bachler,M,23.0,174.0,70.0,Austria,AUT,1968 Winter,1968.0,Winter,Grenoble,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Silver
2478,1389,Muhammad Ashfaq Ahmed,M,21.0,162.0,62.0,Pakistan,PAK,1968 Summer,1968.0,Summer,Mexico City,Hockey,Hockey Men's Hockey,Gold
6862,3853,Paul Richard Anderson,M,33.0,183.0,86.0,Great Britain,GBR,1968 Summer,1968.0,Summer,Mexico City,Sailing,Sailing Mixed 5.5 metres,Bronze
6795,3815,Gary Lee Anderson,M,29.0,183.0,77.0,United States,USA,1968 Summer,1968.0,Summer,Mexico City,Shooting,"Shooting Mixed Free Rifle, Three Positions, 300 metres",Gold
2506,1412,Riaz Ahmed,M,27.0,150.0,70.0,Pakistan,PAK,1968 Summer,1968.0,Summer,Mexico City,Hockey,Hockey Men's Hockey,Gold
7612,4242,Bohdan Andrzejewski,M,26.0,186.0,72.0,Poland,POL,1968 Summer,1968.0,Summer,Mexico City,Fencing,"Fencing Men's epee, Team",Bronze
10873,5937,Inger Reidun Aufles (Dving-),F,26.0,165.0,54.0,Norway,NOR,1968 Winter,1968.0,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Bronze
10874,5937,Inger Reidun Aufles (Dving-),F,26.0,165.0,54.0,Norway,NOR,1968 Winter,1968.0,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Gold
10033,5482,Charles Asati,M,22.0,178.0,68.0,Kenya,KEN,1968 Summer,1968.0,Summer,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
11433,6244,Ahmet Ayk,M,30.0,178.0,97.0,Turkey,TUR,1968 Summer,1968.0,Summer,Mexico City,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold
12278,6671,"Josef ""Pepi"" Bader",M,26.0,188.0,90.0,West Germany-1,FRG,1968 Winter,1968.0,Winter,Grenoble,Bobsleigh,Bobsleigh Men's Two,Silver
11724,6398,"Christina Wilhelmina ""Stien"" Baas-Kaiser",F,29.0,174.0,69.0,Netherlands,NED,1968 Winter,1968.0,Winter,Grenoble,Speed Skating,"Speed Skating Women's 1,500 metres",Bronze
4365,2486,Veniamin Veniaminovich Aleksandrov,M,30.0,180.0,81.0,Soviet Union,URS,1968 Winter,1968.0,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
4086,2355,Abramo Albini,M,20.0,180.0,83.0,Italy,ITA,1968 Summer,1968.0,Summer,Mexico City,Rowing,Rowing Men's Coxless Fours,Bronze
11725,6398,"Christina Wilhelmina ""Stien"" Baas-Kaiser",F,29.0,174.0,69.0,Netherlands,NED,1968 Winter,1968.0,Winter,Grenoble,Speed Skating,"Speed Skating Women's 3,000 metres",Bronze
5077,2894,Derek Swithin Allhusen,M,54.0,180.0,71.0,Great Britain,GBR,1968 Summer,1968.0,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Silver
11621,6332,Tariq Aziz,M,30.0,178.0,71.0,Pakistan,PAK,1968 Summer,1968.0,Summer,Mexico City,Hockey,Hockey Men's Hockey,Gold
2984,1662,Gulraiz Akhtar,M,25.0,172.0,61.0,Pakistan,PAK,1968 Summer,1968.0,Summer,Mexico City,Hockey,Hockey Men's Hockey,Gold
5078,2894,Derek Swithin Allhusen,M,54.0,180.0,71.0,Great Britain,GBR,1968 Summer,1968.0,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
6350,3557,Steinar Amundsen,M,23.0,195.0,88.0,Norway,NOR,1968 Summer,1968.0,Summer,Mexico City,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
12625,6878,Margaret Ann Bailes (Johnson-),F,17.0,170.0,65.0,United States,USA,1968 Summer,1968.0,Summer,Mexico City,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
12094,6578,Ion Baciu,M,24.0,165.0,57.0,Romania,ROU,1968 Summer,1968.0,Summer,Mexico City,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Silver
10496,5732,Halina Aszkieowicz (-Wojno),F,21.0,179.0,70.0,Poland,POL,1968 Summer,1968.0,Summer,Mexico City,Volleyball,Volleyball Women's Volleyball,Bronze
10508,5741,Mahmut Atalay,M,34.0,171.0,78.0,Turkey,TUR,1968 Summer,1968.0,Summer,Mexico City,Wrestling,"Wrestling Men's Welterweight, Freestyle",Gold
9312,5125,Mario Armano,M,21.0,180.0,85.0,Italy-1,ITA,1968 Winter,1968.0,Winter,Grenoble,Bobsleigh,Bobsleigh Men's Four,Gold
3965,2295,Fabio Albarelli,M,25.0,179.0,80.0,Italy,ITA,1968 Summer,1968.0,Summer,Mexico City,Sailing,Sailing Mixed One Person Dinghy,Bronze
9931,5430,Skinnar Lars-Gran Arwidson,M,21.0,180.0,71.0,Sweden,SWE,1968 Winter,1968.0,Winter,Grenoble,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
8354,4602,Oegs Antropovs,M,20.0,193.0,83.0,Soviet Union,URS,1968 Summer,1968.0,Summer,Mexico City,Volleyball,Volleyball Men's Volleyball,Gold
8407,4626,Saeed Anwar,M,24.0,170.0,71.0,Pakistan,PAK,1968 Summer,1968.0,Summer,Mexico City,Hockey,Hockey Men's Hockey,Gold
10307,5643,Gunnar Henry Asmussen,M,24.0,184.0,72.0,Denmark,DEN,1968 Summer,1968.0,Summer,Mexico City,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
1210,680,Rita Nikolayevna Achkina,F,30.0,168.0,63.0,Soviet Union,URS,1968 Winter,1968.0,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Bronze
6946,3897,Bjarne Lennart Andersson,M,27.0,178.0,68.0,Sweden,SWE,1968 Winter,1968.0,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
7467,4176,Vladimir Georgiyevich Andreyev,M,23.0,215.0,90.0,Soviet Union,URS,1968 Summer,1968.0,Summer,Mexico City,Basketball,Basketball Men's Basketball,Bronze
12459,6774,Antanas Bagdonaviius,M,30.0,187.0,85.0,Soviet Union,URS,1968 Summer,1968.0,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,Bronze
9123,5018,Alessandro Argenton,M,27.0,172.0,63.0,Italy,ITA,1964 Summer,1964.0,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
11035,6030,"Michael MacKay ""Mike"" Austin",M,21.0,185.0,85.0,United States,USA,1964 Summer,1964.0,Summer,Tokyo,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
6157,3466,"Joseph Brian ""Joe"" Amlong",M,27.0,186.0,86.0,United States,USA,1964 Summer,1964.0,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,Gold
3836,2212,Armenak Alachachyan,M,33.0,176.0,74.0,Soviet Union,URS,1964 Summer,1964.0,Summer,Tokyo,Basketball,Basketball Men's Basketball,Silver
6158,3467,"Thomas Kennedy ""Tom"" Amlong",M,29.0,186.0,91.0,United States,USA,1964 Summer,1964.0,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,Gold
2143,1191,Judit goston-Mendelnyi,F,27.0,164.0,62.0,Hungary,HUN,1964 Summer,1964.0,Summer,Tokyo,Fencing,"Fencing Women's Foil, Team",Gold
6220,3494,"Judith Florence ""Judy"" Amoore-Pollock",F,24.0,163.0,55.0,Australia,AUS,1964 Summer,1964.0,Summer,Tokyo,Athletics,Athletics Women's 400 metres,Bronze
6014,3379,Mikls Ambrus,M,31.0,185.0,90.0,Hungary,HUN,1964 Summer,1964.0,Summer,Tokyo,Water Polo,Water Polo Men's Water Polo,Gold
9004,4951,Daphne Arden (-Slater),F,22.0,167.0,60.0,Great Britain,GBR,1964 Summer,1964.0,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
11620,6332,Tariq Aziz,M,26.0,178.0,71.0,Pakistan,PAK,1964 Summer,1964.0,Summer,Tokyo,Hockey,Hockey Men's Hockey,Silver
971,547,Nelli Mikhaylovna Abramova,F,24.0,171.0,60.0,Soviet Union,URS,1964 Summer,1964.0,Summer,Tokyo,Volleyball,Volleyball Women's Volleyball,Silver
1089,610,Ginko Abukawa-Chiba,F,26.0,148.0,46.0,Japan,JPN,1964 Summer,1964.0,Summer,Tokyo,Gymnastics,Gymnastics Women's Team All-Around,Bronze
7344,4109,Severino Andreoli,M,23.0,173.0,73.0,Italy,ITA,1964 Summer,1964.0,Summer,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
525,298,Muhammad Abdul Rashid,M,23.0,181.0,72.0,Pakistan,PAK,1964 Summer,1964.0,Summer,Tokyo,Hockey,Hockey Men's Hockey,Silver
8406,4626,Saeed Anwar,M,20.0,170.0,71.0,Pakistan,PAK,1964 Summer,1964.0,Summer,Tokyo,Hockey,Hockey Men's Hockey,Silver
10999,6007,Walter Auerdorfer,M,24.0,178.0,75.0,Italy-1,ITA,1964 Winter,1964.0,Winter,Innsbruck,Luge,Luge Mixed (Men)'s Doubles,Bronze
11505,6284,Kazm Ayvaz,M,26.0,173.0,70.0,Turkey,TUR,1964 Summer,1964.0,Summer,Tokyo,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold
5933,3331,Amaury Antnio Pasos,M,28.0,190.0,90.0,Brazil,BRA,1964 Summer,1964.0,Summer,Tokyo,Basketball,Basketball Men's Basketball,Bronze
11432,6244,Ahmet Ayk,M,26.0,178.0,97.0,Turkey,TUR,1964 Summer,1964.0,Summer,Tokyo,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Silver
4364,2486,Veniamin Veniaminovich Aleksandrov,M,26.0,180.0,81.0,Soviet Union,URS,1964 Winter,1964.0,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
10617,5805,Manzoor Hussain Atif,M,36.0,187.0,73.0,Pakistan,PAK,1964 Summer,1964.0,Summer,Tokyo,Hockey,Hockey Men's Hockey,Silver
4410,2513,Galina Aleksandrovna Alekseyeva,F,17.0,157.0,50.0,Soviet Union,URS,1964 Summer,1964.0,Summer,Tokyo,Diving,Diving Women's Platform,Bronze
10964,5991,Rein Aun,M,24.0,189.0,88.0,Soviet Union,URS,1964 Summer,1964.0,Summer,Tokyo,Athletics,Athletics Men's Decathlon,Silver
5280,2987,Aleksandr Davletovich Almetov,M,24.0,178.0,83.0,Soviet Union,URS,1964 Winter,1964.0,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
4736,2703,Syed Mushtaq Ali,M,22.0,165.0,61.0,India,IND,1964 Summer,1964.0,Summer,Tokyo,Hockey,Hockey Men's Hockey,Gold
5147,2929,Lynne Marie Allsup (-Olson),F,15.0,163.0,59.0,United States,USA,1964 Summer,1964.0,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
10418,5700,Polina Hryhorivna Astakhova,F,27.0,166.0,56.0,Soviet Union,URS,1964 Summer,1964.0,Summer,Tokyo,Gymnastics,Gymnastics Women's Individual All-Around,Bronze
10420,5700,Polina Hryhorivna Astakhova,F,27.0,166.0,56.0,Soviet Union,URS,1964 Summer,1964.0,Summer,Tokyo,Gymnastics,Gymnastics Women's Floor Exercise,Silver
10419,5700,Polina Hryhorivna Astakhova,F,27.0,166.0,56.0,Soviet Union,URS,1964 Summer,1964.0,Summer,Tokyo,Gymnastics,Gymnastics Women's Team All-Around,Gold
5041,2869,"Scott Ethan ""Scotty"" Allen",M,14.0,163.0,69.0,United States,USA,1964 Winter,1964.0,Winter,Innsbruck,Figure Skating,Figure Skating Men's Singles,Bronze
7294,4083,Larry Edwin Andreasen,M,18.0,163.0,61.0,United States,USA,1964 Summer,1964.0,Summer,Tokyo,Diving,Diving Men's Springboard,Bronze
10751,5883,Fernando Atzori,M,22.0,158.0,51.0,Italy,ITA,1964 Summer,1964.0,Summer,Tokyo,Boxing,Boxing Men's Flyweight,Gold
8131,4487,Mrta Antal-Rudas,F,27.0,164.0,66.0,Hungary,HUN,1964 Summer,1964.0,Summer,Tokyo,Athletics,Athletics Women's Javelin Throw,Silver
10422,5700,Polina Hryhorivna Astakhova,F,27.0,166.0,56.0,Soviet Union,URS,1964 Summer,1964.0,Summer,Tokyo,Gymnastics,Gymnastics Women's Uneven Bars,Gold
10201,5578,"Gerald Howard ""Gerry"" Ashworth",M,22.0,180.0,75.0,United States,USA,1964 Summer,1964.0,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
10038,5483,Nugzar Asatiani,M,27.0,171.0,71.0,Soviet Union,URS,1964 Summer,1964.0,Summer,Tokyo,Fencing,"Fencing Men's Sabre, Team",Gold
